# concept_id	english_anchor	gloss
c1396	worst	adj
c1397	worst	adv
c1398	worst	noun
c1399	fruit tree	noun
c1400	edible	adj
c1401	edible	noun
c1402	throne	noun
c1403	throne room	noun
c1404	laugh	noun
c1405	laugh	verb
c1406	twig	noun
c1407	twig	verb
c1408	kindle	verb
c1409	kindle	noun
c1410	king	verb
c1411	queen	noun
c1412	queen	verb
c1413	sausage	noun
c1414	korean	adj
c1415	korean	noun
c1416	dollar	noun
c1417	colloquial	adj
c1418	hawaiian	adj
c1419	hawaiian	noun
c1420	cast	verb
c1421	cast	noun
c1422	see	verb
c1423	see	noun
c1424	midnight	noun
c1425	mouse	noun
c1426	mouse	verb
c1427	half past	noun
c1428	router	noun
c1429	noon	noun
c1430	keyboard	noun
c1431	keyboard	verb
c1432	dual	adj
c1433	dual	noun
c1434	age	noun
c1435	age	verb
c1436	weekend	noun
c1437	weekday	noun
c1438	leap year	noun
c1439	hourglass	noun
c1440	saxon	noun
c1441	saxon	adj
c1442	penny	noun
c1443	nickel	noun
c1444	nickel	verb
c1445	counterfeit	adj
c1446	counterfeit	verb
c1447	morph	noun
c1448	symptom	noun
c1449	zuni	noun
c1450	pip	noun
c1451	pit	noun
c1452	pit	verb
c1453	krill	noun
c1454	plankton	noun
c1455	person	noun
c1456	welsh	adj
c1457	welsh	noun
c1458	present participle	noun
c1459	imperfect	adj
c1460	imperfect	noun
c1461	hebrew	adj
c1462	hebrew	noun
c1463	turkish	
c1464	turkish	adj
c1465	frisian	
c1466	frisian	noun
c1467	frisian	adj
c1468	danish	
c1469	danish	adj
c1470	russian	adj
c1471	russian	noun
c1472	swedish	
c1473	swedish	adj
c1474	of	
c1475	slovak	adj
c1476	slovak	noun
c1477	or	
c1478	hungarian	adj
c1479	hungarian	noun
c1480	flemish	adj
c1481	centillion	
c1482	thirteen	
c1483	fourteen	
c1484	million	
c1485	czech	adj
c1486	czech	noun
c1487	cube	noun
c1488	cube	verb
c1489	hexahedron	noun
c1490	parallel	adj
c1491	parallel	adv
c1492	parallel	noun
c1493	parallel	verb
c1494	eleventh	adj
c1495	eleventh	noun
c1496	twelfth	adj
c1497	twelfth	noun
c1498	thirteenth	adj
c1499	thirteenth	noun
c1500	fourteenth	adj
c1501	fourteenth	noun
c1502	fifteenth	adj
c1503	fifteenth	noun
c1504	perpendicular	adj
c1505	perpendicular	noun
c1506	triangle	noun
c1507	polygonal	adj
c1508	polygon	noun
c1509	rational	adj
c1510	square	noun
c1511	square	adj
c1512	square	verb
c1513	trapezoid	noun
c1514	qubit	noun
c1515	hemisphere	noun
c1516	quaff	verb
c1517	irrational	adj
c1518	fifteen	
c1519	seventeen	
c1520	sixteen	
c1521	nineteen	
c1522	twenty	
c1523	twenty	noun
c1524	thirty	
c1525	forty	
c1526	fifty	
c1527	fifty	noun
c1528	pi	noun
c1529	sixty	
c1530	seventy	
c1531	eighty	
c1532	ninety	
c1533	hundred	
c1534	thousand	
c1535	eleven hundred	
c1536	two thousand	
c1537	symbol	noun
c1538	jack	noun
c1539	jack	verb
c1540	invest	verb
c1541	thee	
c1542	design	noun
c1543	design	verb
c1544	sol	noun
c1545	hydraulic	adj
c1546	league	noun
c1547	league	verb
c1548	compass	noun
c1549	compass	verb
c1550	tetrahedron	noun
c1551	eighteen	
c1552	deuce	noun
c1553	tennis	noun
c1554	chess	noun
c1555	knight	noun
c1556	knight	verb
c1557	skew	verb
c1558	skew	adj
c1559	currency	noun
c1560	five hundred	
c1561	existence	noun
c1562	polyglot	noun
c1563	polyglot	adj
c1564	blowjob	noun
c1565	ass	noun
c1566	cock	noun
c1567	cock	verb
c1568	tick	noun
c1569	tick	verb
c1570	copulate	verb
c1571	shit	noun
c1572	shit	adj
c1573	shit	verb
c1574	some	
c1575	some	adv
c1576	percent	noun
c1577	hand	verb
c1578	coin	noun
c1579	coin	verb
c1580	prick	noun
c1581	prick	verb
c1582	animal	adj
c1583	sieve	noun
c1584	sieve	verb
c1585	naff	adj
c1586	polari	
c1587	at	
c1588	too	adv
c1589	toe	noun
c1590	it's	
c1591	its	
c1592	el	noun
c1593	this	
c1594	this	adv
c1595	unicode	
c1596	regime	noun
c1597	handsomeness	noun
c1598	handsome	adj
c1599	fall	verb
c1600	fall	noun
c1601	finish	noun
c1602	finish	verb
c1603	pristine	adj
c1604	raccoon	noun
c1605	epitaph	noun
c1606	dear	adj
c1607	dear	noun
c1608	deer	noun
c1609	reindeer	noun
c1610	anoa	noun
c1611	zebra	noun
c1612	ostrich	noun
c1613	white stork	noun
c1614	musk ox	noun
c1615	red deer	noun
c1616	common eland	noun
c1617	nelson's elk	noun
c1618	spanish chestnut	noun
c1619	carcass	noun
c1620	lesser flamingo	noun
c1621	chilean flamingo	noun
c1622	andean flamingo	noun
c1623	alpaca	noun
c1624	darwin's rhea	noun
c1625	vicuna	noun
c1626	anarchy	noun
c1627	bighorn sheep	noun
c1628	trumpeter swan	noun
c1629	picture	noun
c1630	picture	verb
c1631	bush dog	noun
c1632	chilean eagle	noun
c1633	black vulture	noun
c1634	griffon vulture	noun
c1635	yak	noun
c1636	yak	verb
c1637	eagle owl	noun
c1638	llama	noun
c1639	guanaco	noun
c1640	volapük	
c1641	tonight	adv
c1642	tonight	noun
c1643	yacht	noun
c1644	xylophone	noun
c1645	x-ray	noun
c1646	x-ray	verb
c1647	x-ray	adj
c1648	mind	noun
c1649	mind	verb
c1650	myriad	noun
c1651	myriad	adj
c1652	marsh buck	noun
c1653	kangaroo	noun
c1654	wombat	noun
c1655	koala	noun
c1656	hunt	verb
c1657	hunt	noun
c1658	wiki	noun
c1659	boomerang	noun
c1660	u-turn	noun
c1661	feat	noun
c1662	to	
c1663	tree	noun
c1664	tree	verb
c1665	arabian oryx	noun
c1666	asian lion	noun
c1667	scimitar-horned oryx	noun
c1668	grey wolf	noun
c1669	bongo	noun
c1670	impala	noun
c1671	cockroach	noun
c1672	millipede	noun
c1673	predator bug	noun
c1674	slender-horned gazelle	noun
c1675	example	noun
c1676	indicative	adj
c1677	indicative	noun
c1678	subjunctive	adj
c1679	demonstrative pronoun	noun
c1680	boy	noun
c1681	girl	noun
c1682	centipede	noun
c1683	antecedent	adj
c1684	antecedent	noun
c1685	definite article	noun
c1686	adjunct	noun
c1687	adjunct	adj
c1688	relative pronoun	noun
c1689	affirmative	adj
c1690	affirmative	noun
c1691	possessive pronoun	noun
c1692	my	
c1693	his	
c1694	our	
c1695	their	
c1696	subordinate clause	noun
c1697	genitive	adj
c1698	genitive	noun
c1699	action	noun
c1700	cardinal number	noun
c1701	concrete	adj
c1702	concrete	noun
c1703	dative	adj
c1704	main clause	noun
c1705	imperative	adj
c1706	imperative	noun
c1707	main verb	noun
c1708	auxiliary verb	noun
c1709	infinitive	noun
c1710	vowel	noun
c1711	copula	noun
c1712	article	noun
c1713	direct object	noun
c1714	passive voice	noun
c1715	masculine	adj
c1716	masculine	noun
c1717	consonant	noun
c1718	consonant	adj
c1719	indirect object	noun
c1720	case	noun
c1721	case	verb
c1722	nominative case	noun
c1723	genitive case	noun
c1724	dative case	noun
c1725	noun phrase	noun
c1726	coordinating conjunction	noun
c1727	nominative	adj
c1728	nominative	noun
c1729	indefinite article	noun
c1730	indefinite pronoun	noun
c1731	subordinating conjunction	noun
c1732	subject	adj
c1733	subject	noun
c1734	subject	verb
c1735	subject clause	noun
c1736	intransitive verb	noun
c1737	irregular	adj
c1738	negative clause	noun
c1739	simple present	noun
c1740	present continuous	noun
c1741	future	noun
c1742	future	adj
c1743	conditional	adj
c1744	conditional	noun
c1745	superlative	adj
c1746	superlative	noun
c1747	neuter	adj
c1748	neuter	noun
c1749	neuter	verb
c1750	personal pronoun	noun
c1751	ordinal number	noun
c1752	regular	adj
c1753	regular	noun
c1754	compound sentence	noun
c1755	stem	noun
c1756	stem	verb
c1757	tense	noun
c1758	tense	adj
c1759	tense	verb
c1760	interjection	noun
c1761	ending	noun
c1762	declension	noun
c1763	comparative	adj
c1764	comparative	noun
c1765	castilian	
c1766	castilian	noun
c1767	castilian	adj
c1768	spaniard	noun
c1769	aussie	noun
c1770	aussie	adj
c1771	kiwi	noun
c1772	englishman	noun
c1773	kiwi fruit	noun
c1774	yeast	noun
c1775	yegg	noun
c1776	gringo	noun
c1777	yeah	
c1778	mill	noun
c1779	mill	verb
c1780	leather	noun
c1781	leather	adj
c1782	again	adv
c1783	quack	noun
c1784	quack	verb
c1785	advertisement	noun
c1786	adjustment	noun
c1787	qua	
c1788	island	noun
c1789	island	verb
c1790	quadrant	noun
c1791	quadrilateral	noun
c1792	quadrilateral	adj
c1793	quadruped	noun
c1794	quadrupedal	adj
c1795	pow	noun
c1796	prisoner of war	noun
c1797	species	noun
c1798	bird	noun
c1799	fish	verb
c1800	mikado	noun
c1801	quail	verb
c1802	quail	noun
c1803	quaker	noun
c1804	quantity	noun
c1805	quarantine	noun
c1806	quarantine	verb
c1807	quarrel	noun
c1808	quarrel	verb
c1809	quaver	noun
c1810	quebec	
c1811	montreal	
c1812	duenna	noun
c1813	belly dance	noun
c1814	belly dance	verb
c1815	air	verb
c1816	all	
c1817	all	adv
c1818	all	noun
c1819	almost	adv
c1820	amount	noun
c1821	amount	verb
c1822	amusement	noun
c1823	angle	noun
c1824	angle	verb
c1825	angry	adj
c1826	answer	noun
c1827	answer	verb
c1828	ant	noun
c1829	belly flop	noun
c1830	belly flop	verb
c1831	any	adv
c1832	any	
c1833	approval	noun
c1834	argument	noun
c1835	arm	verb
c1836	balalaika	noun
c1837	art	noun
c1838	balance beam	noun
c1839	floor exercise	noun
c1840	vocative	adj
c1841	peruke	noun
c1842	attributive	adj
c1843	attributive	noun
c1844	twenty-four seven	adv
c1845	a hundred and ten percent	noun
c1846	cold day in hell	noun
c1847	a la	
c1848	accident	noun
c1849	adamant	noun
c1850	adore	verb
c1851	advice	noun
c1852	indonesian	adj
c1853	indonesian	noun
c1854	north	noun
c1855	north	adj
c1856	north	adv
c1857	east	noun
c1858	east	adj
c1859	east	adv
c1860	south	noun
c1861	south	adj
c1862	south	adv
c1863	west	adj
c1864	karoshi	noun
c1865	upas	noun
c1866	korea	
c1867	boom	verb
c1868	boom	noun
c1869	second hand	noun
c1870	earth	noun
c1871	earth	verb
c1872	snake	noun
c1873	snake	verb
c1874	ordinate	noun
c1875	ordinate	verb
c1876	thick	adj
c1877	thick	noun
c1878	northeast	noun
c1879	northwest	noun
c1880	southwest	noun
c1881	southeast	noun
c1882	wax	noun
c1883	wax	adj
c1884	wax	verb
c1885	beeswax	noun
c1886	laundry	noun
c1887	what	
c1888	what	adv
c1889	contact lens	noun
c1890	left	adj
c1891	left	adv
c1892	right	verb
c1893	parent	noun
c1894	mother	verb
c1895	sibling	noun
c1896	child	noun
c1897	grandfather	noun
c1898	grandparent	noun
c1899	grandmother	noun
c1900	grandchild	noun
c1901	grandson	noun
c1902	granddaughter	noun
c1903	uncle	noun
c1904	aunt	noun
c1905	nephew	noun
c1906	niece	noun
c1907	cousin	noun
c1908	in-law	noun
c1909	father-in-law	noun
c1910	mother-in-law	noun
c1911	brother-in-law	noun
c1912	sister-in-law	noun
c1913	son-in-law	noun
c1914	daughter-in-law	noun
c1915	bee	noun
c1916	honey	noun
c1917	bathroom	noun
c1918	rite	noun
c1919	car	noun
c1920	wing	noun
c1921	cold	adj
c1922	hot	adj
c1923	warm	adj
c1924	warm	verb
c1925	temperature	noun
c1926	lukewarm	adj
c1927	fresh	adj
c1928	expression	noun
c1929	cool	adj
c1930	cool	noun
c1931	cool	verb
c1932	thai	adj
c1933	thai	noun
c1934	quadruple	adj
c1935	quadruple	verb
c1936	quadruplet	noun
c1937	quintuplet	noun
c1938	sextuplet	noun
c1939	septuplet	noun
c1940	octuplet	noun
c1941	quagmire	noun
c1942	quaint	adj
c1943	quake	noun
c1944	quake	verb
c1945	rainbow	noun
c1946	rainbow	adj
c1947	rainbow	verb
c1948	xerox	verb
c1949	pimple	noun
c1950	iceberg	noun
c1951	other	adj
c1952	other	noun
c1953	other	
c1954	not	adv
c1955	not	
c1956	that	
c1957	that	adv
c1958	finger	verb
c1959	flower	noun
c1960	flower	verb
c1961	good	adj
c1962	good	noun
c1963	men	noun
c1964	male	adj
c1965	male	noun
c1966	female	adj
c1967	female	noun
c1968	thumb	noun
c1969	thumb	verb
c1970	forefinger	noun
c1971	middle finger	noun
c1972	ring finger	noun
c1973	little finger	noun
c1974	pinky	noun
c1975	norwegian	noun
c1976	norwegian	adj
c1977	duck	verb
c1978	duck	noun
c1979	rue	noun
c1980	rue	verb
c1981	apology	noun
c1982	vegetable	adj
c1983	tulip	noun
c1984	caipirinha	noun
c1985	cachaça	noun
c1986	habit	noun
c1987	habit	verb
c1988	habitable	adj
c1989	habitat	noun
c1990	habitual	adj
c1991	habitually	adv
c1992	hacienda	noun
c1993	hack	verb
c1994	hack	noun
c1995	galician	adj
c1996	galician	noun
c1997	mine	
c1998	mine	noun
c1999	mine	verb
c2000	hers	
c2001	ours	
c2002	theirs	
c2003	very	adv
c2004	very	adj
c2005	kingdom	noun
c2006	jump	verb
c2007	jump	noun
c2008	both	
c2009	hole	noun
c2010	wood	noun
c2011	former	adj
c2012	anterior	adj
c2013	astronaut	noun
c2014	crew	noun
c2015	crew	verb
c2016	remote	adj
c2017	remote	noun
c2018	complete	adj
c2019	project	noun
c2020	project	verb
c2021	visit	verb
c2022	visit	noun
c2023	experiment	noun
c2024	experiment	verb
c2025	learn	verb
c2026	bold	adj
c2027	how	adv
c2028	crimson	noun
c2029	crimson	adj
c2030	slovio	
c2031	bisque	noun
c2032	azure	noun
c2033	azure	adj
c2034	afrikaans	
c2035	afrikaans	adj
c2036	aquamarine	noun
c2037	aquamarine	adj
c2038	collateral	adj
c2039	collateral	noun
c2040	annuity	noun
c2041	annually	adv
c2042	monthly	adj
c2043	monthly	adv
c2044	monthly	noun
c2045	weekly	adv
c2046	weekly	adj
c2047	weekly	noun
c2048	quarterly	adj
c2049	quarterly	noun
c2050	quarterly	adv
c2051	half-yearly	adv
c2052	mortgage	noun
c2053	mortgage	verb
c2054	chocolate	noun
c2055	chocolate	adj
c2056	cream	noun
c2057	cream	adj
c2058	cream	verb
c2059	cyan	noun
c2060	cyan	adj
c2061	bombard	noun
c2062	bombard	verb
c2063	pigment	noun
c2064	pigment	verb
c2065	homonym	noun
c2066	dye	noun
c2067	dye	verb
c2068	maul	noun
c2069	maul	verb
c2070	skim milk	noun
c2071	kerosene	noun
c2072	candidate	noun
c2073	candidate	verb
c2074	gossip	noun
c2075	gossip	verb
c2076	martyr	noun
c2077	martyr	verb
c2078	fuchsia	noun
c2079	available	adj
c2080	update	noun
c2081	update	verb
c2082	homophone	noun
c2083	bergamot	noun
c2084	handcuffs	noun
c2085	rat	noun
c2086	rat	verb
c2087	upblow	verb
c2088	gray	adj
c2089	gray	verb
c2090	gray	noun
c2091	atmosphere	noun
c2092	indigo	noun
c2093	indigo	adj
c2094	ivory	noun
c2095	ivory	adj
c2096	navy	noun
c2097	navy	adj
c2098	maroon	noun
c2099	maroon	adj
c2100	maroon	verb
c2101	room	noun
c2102	tan	noun
c2103	tan	adj
c2104	tan	verb
c2105	lob	verb
c2106	lob	noun
c2107	sombrero	noun
c2108	benzoic	adj
c2109	khaki	noun
c2110	khaki	adj
c2111	sorbet	noun
c2112	tamale	noun
c2113	turtle	noun
c2114	turtle	verb
c2115	hammerkop	noun
c2116	tutu	noun
c2117	hut	noun
c2118	pupa	noun
c2119	vertebra	noun
c2120	bronze	noun
c2121	bronze	adj
c2122	unutterable	adj
c2123	backbone	noun
c2124	comet	noun
c2125	hobby	noun
c2126	tadpole	noun
c2127	pajamas	noun
c2128	coral	noun
c2129	coral	adj
c2130	ebony	noun
c2131	ebony	adj
c2132	lavender	noun
c2133	lavender	adj
c2134	recipe	noun
c2135	suffix	noun
c2136	suffix	verb
c2137	teddy bear	noun
c2138	tide	noun
c2139	travel	verb
c2140	travel	noun
c2141	orchid	noun
c2142	orchid	adj
c2143	olive	noun
c2144	olive	adj
c2145	plum	noun
c2146	plum	adj
c2147	saffron	noun
c2148	saffron	adj
c2149	tortoise	noun
c2150	pen	noun
c2151	copper	noun
c2152	copper	adj
c2153	chair	noun
c2154	lilac	noun
c2155	lilac	adj
c2156	salmon	noun
c2157	salmon	adj
c2158	ochre	noun
c2159	ochre	adj
c2160	rose	noun
c2161	tin	noun
c2162	tin	adj
c2163	tin	verb
c2164	chairperson	noun
c2165	alloy	noun
c2166	alloy	verb
c2167	chainsaw	noun
c2168	chain	noun
c2169	chain	verb
c2170	turquoise	noun
c2171	turquoise	adj
c2172	sill	noun
c2173	russet	noun
c2174	russet	adj
c2175	silly	adj
c2176	silly	noun
c2177	delineate	verb
c2178	sienna	noun
c2179	retreat	noun
c2180	retreat	verb
c2181	fascism	noun
c2182	however	adv
c2183	teal	noun
c2184	teal	adj
c2185	slate	noun
c2186	slate	adj
c2187	slate	verb
c2188	ultramarine	adj
c2189	ultramarine	noun
c2190	vermilion	noun
c2191	vermilion	adj
c2192	helicopter	noun
c2193	helicopter	verb
c2194	moose	noun
c2195	hello	
c2196	gun	noun
c2197	gun	verb
c2198	hibernate	verb
c2199	goodbye	
c2200	goodbye	noun
c2201	primrose	noun
c2202	taupe	noun
c2203	taupe	adj
c2204	amber	noun
c2205	amber	adj
c2206	periodic table	noun
c2207	sidewinder	noun
c2208	caracal	noun
c2209	honey-pot ant	noun
c2210	enough	
c2211	enough	adv
c2212	computing	noun
c2213	computer-aided design	noun
c2214	computer graphics	noun
c2215	computer language	noun
c2216	calculator	noun
c2217	boss	noun
c2218	boss	verb
c2219	tangerine	noun
c2220	tangerine	adj
c2221	city	noun
c2222	civic	adj
c2223	civics	noun
c2224	civil	adj
c2225	civilian	noun
c2226	civilian	adj
c2227	clergy	noun
c2228	minister	noun
c2229	minister	verb
c2230	priest	noun
c2231	yahweh	
c2232	jehovah	
c2233	hallelujah	
c2234	hallelujah	noun
c2235	mustard	noun
c2236	mustard	adj
c2237	strawberry	noun
c2238	strawberry	adj
c2239	scarlet	noun
c2240	scarlet	adj
c2241	sepia	noun
c2242	sepia	adj
c2243	lemon	noun
c2244	lemon	adj
c2245	tower	noun
c2246	diesel	noun
c2247	grape	noun
c2248	grape	adj
c2249	fascist	adj
c2250	cinnamon	noun
c2251	cinnamon	adj
c2252	emerald	noun
c2253	emerald	adj
c2254	avocado	noun
c2255	avocado	adj
c2256	guacamole	noun
c2257	tortilla	noun
c2258	omelette	noun
c2259	guava	noun
c2260	salsa	noun
c2261	epigram	noun
c2262	epilepsy	noun
c2263	epilogue	noun
c2264	episode	noun
c2265	equinox	noun
c2266	rice	noun
c2267	squid	noun
c2268	conch	noun
c2269	ray	noun
c2270	auburn	noun
c2271	auburn	adj
c2272	egg	verb
c2273	hazel	noun
c2274	hazel	adj
c2275	ruby	noun
c2276	ruby	adj
c2277	sapphire	noun
c2278	sapphire	adj
c2279	chestnut	noun
c2280	chestnut	adj
c2281	charcoal	noun
c2282	charcoal	adj
c2283	carmine	noun
c2284	carmine	adj
c2285	carnation	noun
c2286	carnation	adj
c2287	amethyst	noun
c2288	amethyst	adj
c2289	buff	noun
c2290	buff	adj
c2291	buff	verb
c2292	unveil	verb
c2293	pyrope	noun
c2294	masquerade	noun
c2295	masquerade	verb
c2296	marina	noun
c2297	whitewash	noun
c2298	whitewash	verb
c2299	hamster	noun
c2300	hamster	verb
c2301	sob story	noun
c2302	soap opera	noun
c2303	snowplow	noun
c2304	snowplow	verb
c2305	scalene triangle	noun
c2306	fortune	noun
c2307	distinct	adj
c2308	mosque	noun
c2309	carsick	adj
c2310	carsickness	noun
c2311	gross domestic product	noun
c2312	sequoia	noun
c2313	semaphore	noun
c2314	semaphore	verb
c2315	lupus	noun
c2316	forlorn	adj
c2317	overweight	adj
c2318	overweight	noun
c2319	plaza	noun
c2320	flatfish	noun
c2321	luck	noun
c2322	replica	noun
c2323	guinea pig	noun
c2324	gyroscope	noun
c2325	melancholy	noun
c2326	scalene	adj
c2327	pancreas	noun
c2328	palace	noun
c2329	handmaid	noun
c2330	handsaw	noun
c2331	pyramidal	adj
c2332	safari	noun
c2333	handy	adj
c2334	hand-me-down	noun
c2335	pistil	noun
c2336	handout	noun
c2337	worksheet	noun
c2338	leaflet	noun
c2339	pamphlet	noun
c2340	tract	noun
c2341	duct	noun
c2342	gnaw	verb
c2343	merger	noun
c2344	posh	adj
c2345	toilet	noun
c2346	bucket	noun
c2347	bucket	verb
c2348	abdera	
c2349	dub	verb
c2350	dub	noun
c2351	alim	noun
c2352	proverb	noun
c2353	god	verb
c2354	ac	noun
c2355	dc	noun
c2356	apod	noun
c2357	bad	adj
c2358	bad	noun
c2359	australian capital territory	
c2360	new south wales	
c2361	northern territory	
c2362	queensland	
c2363	south australia	
c2364	tasmania	
c2365	victoria	
c2366	western australia	
c2367	friend	verb
c2368	gripe	verb
c2369	gripe	noun
c2370	kind	noun
c2371	kind	adj
c2372	sql	noun
c2373	www	
c2374	melburnian	noun
c2375	melburnian	adj
c2376	benzoin	noun
c2377	hammock	noun
c2378	handfast	noun
c2379	pyramidion	noun
c2380	pronoun	noun
c2381	upbraid	verb
c2382	upbraid	noun
c2383	soak	verb
c2384	soak	noun
c2385	tamp	verb
c2386	soil	noun
c2387	soil	verb
c2388	mulch	noun
c2389	mulch	verb
c2390	ap	noun
c2391	rr	noun
c2392	ban	noun
c2393	basin	noun
c2394	beat	noun
c2395	beat	verb
c2396	beat	adj
c2397	comely	adj
c2398	mb	noun
c2399	cs	noun
c2400	sanction	noun
c2401	sanction	verb
c2402	hear	verb
c2403	listen	verb
c2404	touch	verb
c2405	touch	noun
c2406	bite	verb
c2407	bite	noun
c2408	smile	verb
c2409	think	verb
c2410	talk	verb
c2411	talk	noun
c2412	breath	noun
c2413	remember	verb
c2414	song	noun
c2415	sing	verb
c2416	cry	verb
c2417	cry	noun
c2418	tear	verb
c2419	tear	noun
c2420	eye	verb
c2421	breathe	verb
c2422	de	noun
c2423	bling bling	noun
c2424	beg	verb
c2425	beg	noun
c2426	bel	noun
c2427	beginner	noun
c2428	ben	noun
c2429	sound	adj
c2430	sound	noun
c2431	sound	verb
c2432	bran	noun
c2433	ne	noun
c2434	ok	adj
c2435	ok	adv
c2436	safe and sound	adj
c2437	safe	adj
c2438	safe	noun
c2439	positron	noun
c2440	payment	noun
c2441	amazonas	
c2442	pará	
c2443	acre	noun
c2444	rondônia	
c2445	roraima	
c2446	amapá	
c2447	tocantins	
c2448	maranhão	
c2449	piauí	
c2450	ceará	
c2451	rio grande do norte	
c2452	paraíba	
c2453	pernambuco	
c2454	bahia	
c2455	alagoas	
c2456	sergipe	
c2457	mato grosso	
c2458	mato grosso do sul	
c2459	goiás	
c2460	rio de janeiro	
c2461	são paulo	
c2462	minas gerais	
c2463	espírito santo	
c2464	paraná	
c2465	santa catarina	
c2466	rio grande do sul	
c2467	save	verb
c2468	save	noun
c2469	-able	
c2470	benzol	noun
c2471	handful	noun
c2472	vers	adj
c2473	vert	noun
c2474	vert	adj
c2475	piece	noun
c2476	piece	verb
c2477	from	
c2478	read	verb
c2479	since	adv
c2480	since	
c2481	oral	adj
c2482	draw	verb
c2483	draw	noun
c2484	drawing	noun
c2485	pyramidic	adj
